Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cpk,Cpl,Cpu,Fail#,Alarm#,Time,TS Time
"Device_Power_Up","vdd_core",721101,"Parametric","",0.08,0.12,"V",0.0189042,0.021604,0.020162,0.000936326,-21.3024,-21.3024,35.5425,8,0,1.0098,***
"supply_short_HT","supply_short_HT_vcs_pll",221102,"Parametric","",-1,1,"mA",0.104001,0.143526,0.124257,0.0125769,23.2103,29.7968,23.2103,0,0,0.182816,***
"supply_short_HT","supply_short_HT_vcs_pm_1",221103,"Parametric","",-1,1,"mA",0.135759,0.167383,0.152559,0.0109281,25.8491,35.1559,25.8491,0,0,0.182816,***
"supply_short_HT","supply_short_HT_vcs_pm_2",221104,"Parametric","",-1,1,"mA",0.125732,0.173166,0.146484,0.015052,18.9015,25.3894,18.9015,0,0,0.182816,***
"supply_short_HT","supply_short_HT_vcsio_pll",221107,"Parametric","",-1,2,"mA",0.020133,0.0319881,0.0250726,0.00460358,74.2228,74.2228,142.999,0,0,0.182816,***
"supply_short_HT","supply_short_HT_vcsio_ts",221108,"Parametric","",-1,1,"mA",0.027301,0.0352046,0.0322407,0.0035029,92.0913,98.2273,92.0913,0,0,0.182816,***
"supply_short_HT","supply_short_HT_vcsio_vs_1",221109,"Parametric","",-1,1,"mA",0.0210749,0.0329306,0.0270028,0.00472345,68.6643,72.4755,68.6643,0,0,0.182816,***
"supply_short_HT","supply_short_HT_vcsio_vs_2",221110,"Parametric","",-1,1,"mA",0.0235428,0.0274959,0.0245311,0.00182992,177.689,186.626,177.689,0,0,0.182816,***
"supply_short_HT","supply_short_HT_vdd_io_clk",221105,"Parametric","",-1,1,"mA",0.0890106,0.10087,0.0959287,0.00506698,59.4747,72.0961,59.4747,0,0,0.182816,***
"supply_short_HT","supply_short_HT_vdd_pll",221106,"Parametric","",-1,1,"mA",0.0871693,0.11088,0.0980366,0.00783258,38.3851,46.7295,38.3851,0,0,0.182816,***
"supply_short_HT","supply_short_HT_vddio_io_clk",221111,"Parametric","",-1,1,"mA",0.0125047,0.0243618,0.0184332,0.00365916,89.4164,92.7748,89.4164,0,0,0.182816,***
"supply_short_HT","supply_short_HT_vddio_pll",221112,"Parametric","",-1,1,"mA",-0.00215829,0.0175853,0.00820709,0.00631001,52.3926,53.2597,52.3926,0,0,0.182816,***
"supply_short_HT","supply_short_HT_vddio_rx",221113,"Parametric","",-1,1.5,"mA",0.773825,1.05014,0.95096,0.0895025,2.04478,7.26594,2.04478,0,0,0.182816,***
"supply_short_HT","supply_short_HT_vddio_tx",221114,"Parametric","",-1,1.5,"mA",0.777902,1.01483,0.89143,0.0829319,2.44606,7.60234,2.44606,0,0,0.182816,***
"supply_short_HT","supply_short_HT_vdd_core",221101,"Parametric","",-1,7500,"mA",3576.88,4125.98,3862.16,200.742,6.04064,6.41479,6.04064,0,0,0.182816,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_size_0",110001,"Parametric","",0.2,0.9,"V",0.668397,0.669535,0.669094,0.000434101,177.306,360.204,177.306,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_30",110002,"Parametric","",0.5,0.9,"V",0.668583,0.669778,0.669216,0.000403964,139.629,139.629,190.433,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_13",110003,"Parametric","",0.5,0.9,"V",0.669205,0.670229,0.669759,0.00035692,158.541,158.541,215.026,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_5",110004,"Parametric","",0.5,0.9,"V",0.670172,0.671139,0.670734,0.000335113,169.827,169.827,228.049,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_size_1",110005,"Parametric","",0.5,0.9,"V",0.668526,0.669664,0.669145,0.000453579,124.304,124.304,169.654,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_9",110006,"Parametric","",0.5,0.9,"V",0.669804,0.670772,0.67038,0.000350304,162.126,162.126,218.496,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_dft_scan_scan_out_pad_o_4",110007,"Parametric","",0.2,0.4,"V",0.232412,0.241466,0.235437,0.00297235,3.97408,3.97408,18.4549,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_8",110008,"Parametric","",0.5,0.9,"V",0.669827,0.670909,0.670383,0.000378747,149.953,149.953,202.085,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_4",110009,"Parametric","",0.5,0.9,"V",0.670298,0.67138,0.670882,0.000366307,155.5,155.5,208.494,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_30",110010,"Parametric","",0.2,0.4,"V",0.231778,0.240721,0.235324,0.00305405,3.8554,3.8554,17.9736,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_26",110011,"Parametric","",0.2,0.4,"V",0.23219,0.239877,0.235186,0.00293533,3.99571,3.99571,18.7161,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_18",110012,"Parametric","",0.5,0.9,"V",0.669152,0.670233,0.669685,0.000384624,147.058,147.058,199.602,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_8",110013,"Parametric","",0.5,0.9,"V",0.669926,0.671008,0.670474,0.000376521,150.92,150.92,203.199,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_4",110014,"Parametric","",0.5,0.9,"V",0.670188,0.671385,0.670779,0.000396939,143.413,143.413,192.49,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_21",110015,"Parametric","",0.2,0.4,"V",0.23162,0.240389,0.234759,0.00302968,3.82429,3.82429,18.1802,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_1",110016,"Parametric","",0.5,0.9,"V",0.670627,0.671709,0.671154,0.000346734,164.539,164.539,220.001,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_tap_tck_pad_i",110017,"Parametric","",0.5,0.9,"V",0.671008,0.67209,0.671514,0.000356918,160.18,160.18,213.389,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_size_1",110018,"Parametric","",0.2,0.4,"V",0.230581,0.242943,0.236648,0.00386003,3.16476,3.16476,14.1063,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_tap_tdi_pad_i",110019,"Parametric","",0.5,0.9,"V",0.670916,0.672055,0.6715,0.000368766,155.021,155.021,206.545,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_dft_scan_scan_out_pad_o_2",110020,"Parametric","",0.2,0.4,"V",0.230963,0.240701,0.234921,0.00323208,3.60151,3.60151,17.025,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_addr_valid",110021,"Parametric","",0.2,0.4,"V",0.230706,0.242669,0.23621,0.00406312,2.97065,2.97065,13.4371,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_7",110022,"Parametric","",0.2,0.4,"V",0.231444,0.242263,0.235238,0.00352305,3.33402,3.33402,15.589,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_2",110023,"Parametric","",0.5,0.9,"V",0.670629,0.671653,0.671141,0.000333241,171.188,171.188,228.922,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_15",110024,"Parametric","",0.5,0.9,"V",0.669147,0.6704,0.669802,0.000431547,131.157,131.157,177.809,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_pmon_d_clk0_pad_o",110025,"Parametric","",0.2,0.4,"V",0.232721,0.248253,0.237905,0.00483208,2.61483,2.61483,11.1818,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_18",110026,"Parametric","",0.2,0.4,"V",0.232176,0.241462,0.235544,0.00294236,4.02675,4.02675,18.6308,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_dft_scan_scan_out_pad_o_8",110027,"Parametric","",0.2,0.4,"V",0.231082,0.241846,0.234919,0.00348315,3.34174,3.34174,15.798,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_14",110028,"Parametric","",0.2,0.4,"V",0.232456,0.242539,0.23586,0.0031782,3.76099,3.76099,17.2153,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_20",110029,"Parametric","",0.5,0.9,"V",0.668737,0.669705,0.669306,0.000372824,151.373,151.373,206.258,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_tap_rstn_pad_i",110030,"Parametric","",0.5,0.9,"V",0.670502,0.671869,0.671193,0.000438427,130.157,130.157,173.961,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_dft_scan_scan_out_pad_o_12",110031,"Parametric","",0.2,0.4,"V",0.230422,0.241802,0.235116,0.00341161,3.43104,3.43104,16.1101,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_24",110032,"Parametric","",0.5,0.9,"V",0.668728,0.669753,0.66934,0.000373566,151.102,151.102,205.818,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_dft_1500_shiftwr_pad_i",110033,"Parametric","",0.5,0.9,"V",0.670441,0.671579,0.671003,0.000379133,150.346,150.346,201.334,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_dft_1500_wrstn_pad_i",110034,"Parametric","",0.5,0.9,"V",0.670529,0.671667,0.671105,0.000359101,158.827,158.827,212.47,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_12",110035,"Parametric","",0.5,0.9,"V",0.669392,0.670473,0.670025,0.000391285,144.843,144.843,195.914,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_dft_scan_scan_in_pad_i_12",110036,"Parametric","",0.5,0.9,"V",0.669319,0.67717,0.67072,0.00262729,21.6598,21.6598,29.0895,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_dft_scan_scan_in_pad_i_1",110037,"Parametric","",0.5,0.9,"V",0.668848,0.669929,0.669367,0.000365608,154.416,154.416,210.273,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_dft_scan_lpg2_pad_i",110038,"Parametric","",0.5,0.9,"V",0.668755,0.669835,0.66938,0.000416777,135.468,135.468,184.447,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_clk_pad_i",110039,"Parametric","",0.5,0.9,"V",0.668551,0.669803,0.669227,0.000425156,132.678,132.678,180.932,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_dft_scan_scan_out_pad_o_10",110040,"Parametric","",0.2,0.4,"V",0.231595,0.241561,0.235453,0.00315097,3.75051,3.75051,17.407,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_dft_scan_scan_out_pad_o_14",110041,"Parametric","",0.2,0.4,"V",0.231395,0.242888,0.23589,0.00358463,3.33736,3.33736,15.2606,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_27",110042,"Parametric","",0.5,0.9,"V",0.668314,0.669453,0.668884,0.000423762,132.845,132.845,181.797,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_dft_1500_selectwr_pad_i",110043,"Parametric","",0.5,0.9,"V",0.670229,0.67131,0.670862,0.000361671,157.475,157.475,211.185,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_dft_pmbist_pmbist_mode_pad_i",110044,"Parametric","",0.5,0.9,"V",0.670018,0.671042,0.67058,0.00036434,156.063,156.063,209.895,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_dft_scan_scan_in_pad_i_11",110045,"Parametric","",0.5,0.9,"V",0.669192,0.670102,0.669711,0.000369506,153.097,153.097,207.745,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_21",110046,"Parametric","",0.5,0.9,"V",0.668621,0.66976,0.669269,0.000418144,134.937,134.937,183.933,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_dft_scan_scan_in_pad_i_0",110047,"Parametric","",0.5,0.9,"V",0.669225,0.670305,0.669779,0.000440224,128.555,128.555,174.321,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_dft_scan_ss1_pad_i",110048,"Parametric","",0.5,0.9,"V",0.668409,0.669604,0.669071,0.000432291,130.368,130.368,178.066,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_ddr_enable_pad_i",110049,"Parametric","",0.5,0.9,"V",0.668785,0.669922,0.669375,0.000415597,135.849,135.849,184.975,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_3",110050,"Parametric","",0.2,0.4,"V",0.230966,0.242232,0.235546,0.00334408,3.54322,3.54322,16.3925,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_int_data_pad_4",110051,"Parametric","",0.2,0.4,"V",0.231308,0.242858,0.235404,0.00357532,3.30079,3.30079,15.3455,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_int_data_pad_2",110052,"Parametric","",0.2,0.4,"V",0.231604,0.242019,0.23504,0.00329867,3.54081,3.54081,16.6693,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_19",110053,"Parametric","",0.2,0.4,"V",0.230864,0.242816,0.235851,0.00409781,2.91627,2.91627,13.3526,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_23",110054,"Parametric","",0.2,0.4,"V",0.231257,0.239965,0.234494,0.0028876,3.98185,3.98185,19.1054,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_dft_pmbist_pmda_tck_pad_i",110055,"Parametric","",0.5,0.9,"V",0.669945,0.671082,0.670627,0.000398827,142.607,142.607,191.706,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_global_chip_reset_pad_i",110056,"Parametric","",0.5,0.9,"V",0.668566,0.669761,0.669192,0.000412541,136.707,136.707,186.493,0,0,0.15067,***
"Continuity_Direct_Pos","cont_row_even_col_even_pll_d_clk_pad_o",110057,"Parametric","",0.2,0.4,"V",0.230763,0.243344,0.235879,0.00385843,3.09966,3.09966,14.1785,0,0,0.15067,***
