Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cpk,Cpl,Cpu,Fail#,Alarm#,Time,TS Time
"Device_Power_Up","vdd_core",721101,"Parametric","",0.08,0.12,"V",0.0549836,0.0998987,0.0958853,0.0116321,0.455214,0.455214,0.691041,3,0,1.05837,***
"supply_short","supply_short_vcs_pll",211002,"Parametric","",-1,1,"mA",0.0130919,0.0249495,0.016236,0.00336462,97.4617,100.679,97.4617,0,0,0.183732,***
"supply_short","supply_short_vcs_pm_1",211003,"Parametric","",-1,1,"mA",0.0132195,0.0290311,0.0209456,0.00318459,102.478,106.863,102.478,0,0,0.183732,***
"supply_short","supply_short_vcs_pm_2",211004,"Parametric","",-1,1,"mA",0.00319313,0.0229574,0.0151415,0.00462934,70.9143,73.0948,70.9143,0,0,0.183732,***
"supply_short","supply_short_vcsio_pll",211007,"Parametric","",-1,1,"mA",-0.00752886,0.00827791,0.00217075,0.00394751,84.2581,84.6247,84.2581,0,0,0.183732,***
"supply_short","supply_short_vcsio_ts",211008,"Parametric","",-1,1,"mA",-0.000361633,0.0154456,0.00754197,0.00318889,103.741,105.318,103.741,0,0,0.183732,***
"supply_short","supply_short_vcsio_vs_1",211009,"Parametric","",-1,1,"mA",-0.00263665,0.013171,0.00248288,0.00422548,78.6906,79.0824,78.6906,0,0,0.183732,***
"supply_short","supply_short_vcsio_vs_2",211010,"Parametric","",-1,1,"mA",-0.000175588,0.0116836,0.00521496,0.00362615,91.4456,92.4043,91.4456,0,0,0.183732,***
"supply_short","supply_short_vdd_io_clk",211005,"Parametric","",-1,1,"mA",0.00203999,0.0178528,0.0123722,0.00363878,90.4724,92.7391,90.4724,0,0,0.183732,***
"supply_short","supply_short_vdd_pll",211006,"Parametric","",-1,1,"mA",0.00418296,0.0239416,0.0123559,0.00412245,79.8591,81.8572,79.8591,0,0,0.183732,***
"supply_short","supply_short_vddio_io_clk",211011,"Parametric","",-1,1,"mA",-0.00330466,0.0164571,0.00567794,0.00355186,93.3146,94.3804,93.3146,0,0,0.183732,***
"supply_short","supply_short_vddio_pll",211012,"Parametric","",-1,1,"mA",-0.006107,0.00968786,0.00026479,0.00342931,97.1755,97.2269,97.1755,0,0,0.183732,***
"supply_short","supply_short_vddio_rx",211013,"Parametric","",-1,1,"mA",0.0159421,0.0909409,0.0546078,0.0157336,20.0292,22.343,20.0292,0,0,0.183732,***
"supply_short","supply_short_vddio_tx",211014,"Parametric","",-1,1,"mA",0.0276261,0.146091,0.0716016,0.0258534,11.9701,13.8164,11.9701,0,0,0.183732,***
"supply_short","supply_short_vdd_core",211001,"Parametric","",-0.1,1200,"mA",270.356,1273.76,475.673,259.468,0.611215,0.611215,0.930526,3,0,0.183732,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_size_0",110001,"Parametric","",0.2,0.9,"V",0.762275,0.765462,0.763587,0.000759065,59.9041,247.492,59.9041,0,0,0.169048,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_30",110002,"Parametric","",0.5,0.9,"V",0.762236,0.76565,0.763593,0.000772344,58.8714,113.763,58.8714,0,0,0.169048,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_13",110003,"Parametric","",0.5,0.9,"V",0.76211,0.765523,0.76344,0.00078358,58.0922,112.067,58.0922,0,0,0.169048,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_5",110004,"Parametric","",0.5,0.9,"V",0.76211,0.765921,0.763519,0.00082928,54.8591,105.923,54.8591,0,0,0.169048,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_size_1",110005,"Parametric","",0.5,0.9,"V",0.762236,0.765536,0.763611,0.000775912,58.593,113.248,58.593,0,0,0.169048,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_9",110006,"Parametric","",0.5,0.9,"V",0.762116,0.766103,0.76352,0.000848116,53.6403,103.571,53.6403,0,0,0.169048,***
"Continuity_Direct_Pos","cont_row_even_col_even_dft_scan_scan_out_pad_o_4",110007,"Parametric","",0.2,0.4,"V",0.27916,0.294192,0.284264,0.00421151,6.66932,6.66932,9.16031,0,0,0.169048,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_8",110008,"Parametric","",0.5,0.9,"V",0.762159,0.765975,0.763527,0.000824701,55.1606,106.514,55.1606,0,0,0.169048,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_4",110009,"Parametric","",0.5,0.9,"V",0.762233,0.765878,0.763626,0.000824449,55.1372,106.587,55.1372,0,0,0.169048,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_30",110010,"Parametric","",0.2,0.4,"V",0.277521,0.294782,0.284272,0.00442771,6.34432,6.34432,8.71238,0,0,0.169048,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_26",110011,"Parametric","",0.2,0.4,"V",0.277173,0.293971,0.28389,0.00468574,5.96772,5.96772,8.25983,0,0,0.169048,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_18",110012,"Parametric","",0.5,0.9,"V",0.762236,0.765877,0.763576,0.00080228,56.6816,109.511,56.6816,0,0,0.169048,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_8",110013,"Parametric","",0.5,0.9,"V",0.762198,0.766071,0.763601,0.00083845,54.2265,104.797,54.2265,0,0,0.169048,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_4",110014,"Parametric","",0.5,0.9,"V",0.762075,0.765777,0.763497,0.000834417,54.5302,105.262,54.5302,0,0,0.169048,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_21",110015,"Parametric","",0.2,0.4,"V",0.27723,0.294028,0.284105,0.00453472,6.1823,6.1823,8.51909,0,0,0.169048,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_1",110016,"Parametric","",0.5,0.9,"V",0.761968,0.766068,0.763347,0.000865994,52.5998,101.366,52.5998,0,0,0.169048,***
"Continuity_Direct_Pos","cont_row_even_col_even_tap_tck_pad_i",110017,"Parametric","",0.5,0.9,"V",0.762198,0.766185,0.763579,0.000844593,53.8409,104.026,53.8409,0,0,0.169048,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_size_1",110018,"Parametric","",0.2,0.4,"V",0.279002,0.294668,0.28481,0.00397559,7.11091,7.11091,9.65809,0,0,0.169048,***
"Continuity_Direct_Pos","cont_row_even_col_even_tap_tdi_pad_i",110019,"Parametric","",0.5,0.9,"V",0.762094,0.766194,0.76352,0.000865575,52.5583,101.482,52.5583,0,0,0.169048,***
"Continuity_Direct_Pos","cont_row_even_col_even_dft_scan_scan_out_pad_o_2",110020,"Parametric","",0.2,0.4,"V",0.277888,0.293948,0.284194,0.00443357,6.33005,6.33005,8.70672,0,0,0.169048,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_addr_valid",110021,"Parametric","",0.2,0.4,"V",0.27799,0.294739,0.284422,0.00421473,6.67672,6.67672,9.14084,0,0,0.169048,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_7",110022,"Parametric","",0.2,0.4,"V",0.278647,0.294135,0.28474,0.00442837,6.37857,6.37857,8.67587,0,0,0.169048,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_2",110023,"Parametric","",0.5,0.9,"V",0.761973,0.76573,0.763379,0.000838766,54.2942,104.669,54.2942,0,0,0.169048,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_15",110024,"Parametric","",0.5,0.9,"V",0.762195,0.76584,0.763543,0.000800023,56.8556,109.806,56.8556,0,0,0.169048,***
