REGISTER WIDTH,32,,,,,,
,,,,,,,
,,2:01,gnss_adc_ibias,,,,
,,0,gnss_adc_enable,,,,
Register Address,Register Name:,Type,Default value,,,,
0x54,GNSS_LDO_1_REG,rw,0x00000000,,,,
,,31:28:00,gnss_reg_atest_isink,,,,
,,27:24:00,gnss_reg_atest_isense,,,,
,,23:20,gnss_reg_atest_en_isense_500u,,,,
,,19:16,gnss_reg_atest_en_isense_5m,,,,
,,15:12,gnss_reg_supply_enable,,,,
,,11,gnss_reg_supply_bypass,,,,
,,10,gnss_reg_atest_reduce_isink,,,,
,,9:06,gnss_reg_18u_current_disable,,,,
,,5,gnss_reg_vref_enable,,,,
,,4:01,gnss_reg_atest_vout,,,,
,,0,gnss_reg_atest_vref,,,,
Register Address,Register Name:,Type,Default value,,,,
0x58,GNSS_LDO_2_REG,rw,0x20020000,,,,
,,30:29:00,gnss_reg_vref_level,,,,
,,28,gnss_aux_core_reg_supply_bypass,,,,
,,27,gnss_reg_1v8filter_bypass,,,,
,,26:24:00,gnss_aux_core_reg_supply_en,,,,
,,23,gnss_aux_core_reg_bg_en,,,,
,,22:20,gnss_aux_core_reg_disable_18u_current,,,,
,,19:17,gnss_aux_core_reg_ctrl,,,,
,,16:14,gnss_aux_core_reg_atest_vout,,,,
,,13,gnss_aux_core_reg_atest_vbg,,,,
,,12:10,gnss_aux_core_reg_atest_isink,,,,
,,9:07,gnss_aux_core_reg_atest_isense,,,,
,,6:04,gnss_aux_core_reg_atest_en_isense_5m,,,,
,,3:01,gnss_aux_core_reg_atest_en_isense_500u,,,,
Register Address,Register Name:,Type,Default value,,,,
0x5C,GNSS_TEST_REG,rw,0x00000000,,,,
,,15:08,gnss_if_test,,,,
,,7:00,gnss_rf_test,,,,
Register Address,Register Name:,Type,Default value,,,,
0x60,GNSS_FLL_DC_REG,rw,0x00000000,,,,
,,26:00:00,gnss_ffl_puls,,,,
Register Address,Register Name:,Type,Default value,,,,
0x64,GNSS_FLL_STATCTRL_REG,rw,0x00000000,,,,
,,15:00,gnss_ffl_cycles,,,,
Register Address,Register Name:,Type,Default value,,,,
0x68,GNSS_FLL_CONDITION_REG,rw,0x00000000,,,,
,,0,gnss_fll_done,,,,
Register Address,Register Name:,Type,Default value,,,,
0x6C,GNSS_FLL_CLK_SEL_REG,rw,0x00000000,,,,
,,0,gnss_fll_clk_sel1,,,,
,,1,gnss_fll_clk_sel2,,,,
Register Address,Register Name:,Type,Default value,,,,
0x70,GNSS_AGC_CTRL_REG,rw,0x00000000,,,,
,,6:00,gnss_agc_det_ctrl,,,,
Register Address,Register Name:,Type,Default value,,,,
0x74,GNSS_AGC_PEAK_ALPHA_REG,rw,0x00000000,,,,
,,15:00,gnss_agc_peak_alpha,,,,
Register Address,Register Name:,Type,Default value,,,,
0x78,GNSS_AGC_PEAK_BETA_REG,rw,0x00000000,,,,
,,15:00,gnss_agc_peak_beta,,,,
Register Address,Register Name:,Type,Default value,,,,
0x7C,GNSS_AGC_PEAK_LVL_REG,rw,0x00000000,,,,
,,15:00,gnss_agc_peak_lvl,,,,
Register Address,Register Name:,Type,Default value,,,,
0x80,GNSS_AGC_RMS_ALPHA_REG,rw,0x00000000,,,,
,,15:00,gnss_agc_rms_alpha,,,,
Register Address,Register Name:,Type,Default value,,,,
0x84,GNSS_AGC_RMS_BETA_REG,rw,0x00000000,,,,
,,15:00,gnss_agc_rms_beta,,,,
Register Address,Register Name:,Type,Default value,,,,
0x88,GNSS_AGC_RMS_LVL_REG,rw,0x00000000,,,,
,,15:00,gnss_agc_rms_lvl,,,,
Register Address,Register Name:,Type,Default value,,,,
0x8C,GNSS_CTRL_REG,rw,0x00000001,,,,
,,0,pdb_int_vddio_n,,,,
,,1,pdb_int_vddio_p,,,,
,,2,fm_fref_ready,,,,
,,3,fm_1v1_ok,,,,
Register Address,Register Name:,Type,Default value,,,,
0x90,GNSS_RCCAL_REG,rw,0x00000000,,,,
,,1:00,gnss_spare_bits,,,,
Register Address,Register Name:,Type,Default value,,,,
0x94,NBIOT_CTRL_REG,rw,0x00000000,,,,
,,0,nbiot_dig_txen,,,,
,,1,nbiot_dig_rxen,,,,
,,2,nbiot_en_hb_lbb,,,,
Register Address,Register Name:,Type,Default value,,,,
0x98,NBIOT_PCS_CTRL_REG,rw,0x00000000,,,,
,,23:00,pcs_nco_if,,,,
,,24,pcs_sw_rst,,,,
,,25,pcs_en_dithering,,,,
,,27:26:00,pcs_dithering_config,,,,
,,29:28:00,pcs_dithering_power,,,,
,,30,pcs_calib_sel,,,,
Register Address,Register Name:,Type,Default value,,,,
0x9C,USIM_PULL_DOWN_REG,rw,0x00000000,,,,
,,0,sim_clk_pull_down_dis,,,,
,,1,sim_io_pull_down_dis,,,,
,,2,sim_rst_pull_down_dis,,,,
Register Address,Register Name:,Type,Default value,,,,
0xA0,TST_CEVA_REG,rw,0x00000000,,,,
,,0,cevax_cverbit_r,,,,
,,1,cevax_seq_eotbit_r,,,,
Register Address,Register Name:,Type,Default value,,,,
0xA4,SYSTEM_ARM_REG,rw,0x00000000,,,,
,,31:00:00,ceva_to_arm_mailbox,,,,
Register Address,Register Name:,Type,Default value,,,,
0xA8,SYSTEM_ARM2_REG,rw,0x00000000,,,,
,,0,RXEV_arm,,,,
,,1,DBGRESTART_arm,,,,
,,2,EDBGRQ_arm,,,,
,,3,ceva_flash_avail_set,,,,
Register Address,Register Name:,Type,Default value,,,,
0xAC,SYSTEM_GENERAL_REG,rw,0x00000000,,,,
,,0,sfc_ahb_mas_prog_ceva,,,,
,,1,sfc_ahb_slv_prog_ceva,,,,
,,2,ceva_spi_busy,,,,
Register Address,Register Name:,Type,Default value,,,,
0xB0,NBIOT_TX_OFFSET_REG,rw,0x00000000,,,,
,,9:00,nbiot_tx_offset_i,,,,
,,25:16:00,nbiot_tx_offset_q,,,,
Register Address,Register Name:,Type,Default value,,,,
0xB4,CONFIG_IOMUX_REG,rw,0x00000000,,,,
,,3:00,iomux_sel_group_a,,,,
,,7:04,iomux_sel_group_b,,,,
