Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cpk,Cpl,Cpu,Fail#,Alarm#,Time,TS Time
"Device_Power_Up","vdd_core",721101,"Parametric","",0.08,0.12,"V",0.0998987,0.0998987,0.0998987,0,***,***,***,0,0,1.08689,***
"supply_short","supply_short_vcs_pll",211002,"Parametric","",-1,1,"mA",0.0130919,0.0170444,0.0157269,0.00204109,160.743,165.88,160.743,0,0,0.188942,***
"supply_short","supply_short_vcs_pm_1",211003,"Parametric","",-1,1,"mA",0.0171724,0.0211253,0.0191489,0.00216509,151.01,156.906,151.01,0,0,0.188942,***
"supply_short","supply_short_vcs_pm_2",211004,"Parametric","",-1,1,"mA",0.0110988,0.0190046,0.0157105,0.0029756,110.262,113.782,110.262,0,0,0.188942,***
"supply_short","supply_short_vcsio_pll",211007,"Parametric","",-1,1,"mA",-0.00752886,0.00432622,-0.000942706,0.00408129,81.5965,81.5965,81.7505,0,0,0.188942,***
"supply_short","supply_short_vcsio_ts",211008,"Parametric","",-1,1,"mA",0.00359017,0.00754197,0.00556607,0.00216449,153.144,154.858,153.144,0,0,0.188942,***
"supply_short","supply_short_vcsio_vs_1",211009,"Parametric","",-1,1,"mA",-0.00263665,0.00921911,0.00329123,0.00414481,80.1572,80.6865,80.1572,0,0,0.188942,***
"supply_short","supply_short_vcsio_vs_2",211010,"Parametric","",-1,1,"mA",0.00377748,0.0116836,0.00509517,0.00322767,102.748,103.8,102.748,0,0,0.188942,***
"supply_short","supply_short_vdd_io_clk",211005,"Parametric","",-1,1,"mA",0.0059932,0.00994641,0.00862868,0.00204143,161.875,164.693,161.875,0,0,0.188942,***
"supply_short","supply_short_vdd_pll",211006,"Parametric","",-1,1,"mA",0.00813469,0.0160382,0.012745,0.00297476,110.626,113.482,110.626,0,0,0.188942,***
"supply_short","supply_short_vddio_io_clk",211011,"Parametric","",-1,1,"mA",0.00064768,0.00855237,0.00460003,0.00249968,132.737,133.964,132.737,0,0,0.188942,***
"supply_short","supply_short_vddio_pll",211012,"Parametric","",-1,1,"mA",-0.00215829,0.00968786,0.00179043,0.00499477,66.6169,66.8559,66.6169,0,0,0.188942,***
"supply_short","supply_short_vddio_rx",211013,"Parametric","",-1,1,"mA",0.0238367,0.0830463,0.0567309,0.0202303,15.5421,17.4116,15.5421,0,0,0.188942,***
