Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cpk,Cpl,Cpu,Device#,Fail#,Alarm#,Time,TS Time
"Device_Power_Up","vdd_core",721101,"Parametric","",0.08,0.12,"V",0.0142434,0.0181704,0.0167305,0.000797282,-26.4522,-26.4522,43.1757,15,15,0,1.03499,***
"supply_short_HT","supply_short_HT_vcs_pll",221102,"Parametric","",-1,1,"mA",0.13569,0.16731,0.15229,0.00947193,29.8323,40.551,29.8323,15,0,0,0.18447,***
"supply_short_HT","supply_short_HT_vcs_pm_1",221103,"Parametric","",-1,1,"mA",0.163304,0.198881,0.182015,0.0123628,22.0551,31.8703,22.0551,15,0,0,0.18447,***
"supply_short_HT","supply_short_HT_vcs_pm_2",221104,"Parametric","",-1,1,"mA",0.165981,0.213415,0.187853,0.0114627,23.6171,34.5426,23.6171,15,0,0,0.18447,***
"supply_short_HT","supply_short_HT_vcsio_pll",221107,"Parametric","",-1,2,"mA",0.0221179,0.0339723,0.0273865,0.00413534,82.8135,82.8135,159.004,15,0,0,0.18447,***
"supply_short_HT","supply_short_HT_vcsio_ts",221108,"Parametric","",-1,1,"mA",0.0190051,0.0308606,0.0248011,0.00329507,98.6524,103.67,98.6524,15,0,0,0.18447,***
"supply_short_HT","supply_short_HT_vcsio_vs_1",221109,"Parametric","",-1,1,"mA",0.00770065,0.0235087,0.0163951,0.00427737,76.6518,79.2071,76.6518,15,0,0,0.18447,***
"supply_short_HT","supply_short_HT_vcsio_vs_2",221110,"Parametric","",-1,1,"mA",0.022241,0.0301471,0.0246128,0.00250014,130.044,136.607,130.044,15,0,0,0.18447,***
"supply_short_HT","supply_short_HT_vdd_io_clk",221105,"Parametric","",-1,1,"mA",0.101354,0.125072,0.112159,0.00811052,36.4893,45.7085,36.4893,15,0,0,0.18447,***
"supply_short_HT","supply_short_HT_vdd_pll",221106,"Parametric","",-1,1,"mA",0.097267,0.117025,0.107805,0.00662354,44.9002,55.7509,44.9002,15,0,0,0.18447,***
"supply_short_HT","supply_short_HT_vddio_io_clk",221111,"Parametric","",-1,1,"mA",0.0114773,0.0233343,0.0170105,0.00327286,100.115,103.58,100.115,15,0,0,0.18447,***
"supply_short_HT","supply_short_HT_vddio_pll",221112,"Parametric","",-1,1,"mA",-0.0106605,0.00118574,-0.00223651,0.00391096,85.04,85.04,85.4212,15,0,0,0.18447,***
"supply_short_HT","supply_short_HT_vddio_rx",221113,"Parametric","",-1,2,"mA",0.847695,1.17531,0.979005,0.0842955,4.03737,7.82567,4.03737,15,0,0,0.18447,***
"supply_short_HT","supply_short_HT_vddio_tx",221114,"Parametric","",-1,2,"mA",0.851992,1.12842,0.92044,0.0675237,5.32929,9.48033,5.32929,15,0,0,0.18447,***
"supply_short_HT","supply_short_HT_vdd_core",221101,"Parametric","",-1,7500,"mA",4423.35,5657.49,4733.97,270.862,3.40398,5.82704,3.40398,15,0,0,0.18447,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_size_0",110001,"Parametric","",0.2,0.9,"V",0.669357,0.670724,0.669873,0.000439803,174.417,356.124,174.417,15,0,0,0.176446,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_30",110002,"Parametric","",0.5,0.9,"V",0.668958,0.670325,0.669634,0.000441546,128.061,128.061,173.909,15,0,0,0.176446,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_13",110003,"Parametric","",0.5,0.9,"V",0.669722,0.671032,0.670269,0.000432483,131.233,131.233,177.064,15,0,0,0.176446,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_5",110004,"Parametric","",0.5,0.9,"V",0.670318,0.671742,0.670948,0.000455362,125.137,125.137,167.67,15,0,0,0.176446,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_size_1",110005,"Parametric","",0.5,0.9,"V",0.669186,0.670667,0.669737,0.000441977,128.013,128.013,173.662,15,0,0,0.176446,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_9",110006,"Parametric","",0.5,0.9,"V",0.66974,0.671105,0.670358,0.000442489,128.333,128.333,172.992,15,0,0,0.176446,***
"Continuity_Direct_Pos","cont_row_even_col_even_dft_scan_scan_out_pad_o_4",110007,"Parametric","",0.2,0.4,"V",0.232924,0.244989,0.238388,0.00300072,4.26426,4.26426,17.9527,15,0,0,0.176446,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_8",110008,"Parametric","",0.5,0.9,"V",0.669999,0.671365,0.670644,0.000450449,126.277,126.277,169.724,15,0,0,0.176446,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_4",110009,"Parametric","",0.5,0.9,"V",0.670496,0.671861,0.671076,0.000453683,125.695,125.695,168.197,15,0,0,0.176446,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_30",110010,"Parametric","",0.2,0.4,"V",0.232695,0.243448,0.23782,0.00281807,4.47347,4.47347,19.1834,15,0,0,0.176446,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_26",110011,"Parametric","",0.2,0.4,"V",0.233767,0.244522,0.238528,0.00260059,4.93842,4.93842,20.6968,15,0,0,0.176446,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_18",110012,"Parametric","",0.5,0.9,"V",0.669414,0.67078,0.670036,0.000463324,122.331,122.331,165.445,15,0,0,0.176446,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_8",110013,"Parametric","",0.5,0.9,"V",0.670056,0.671365,0.670682,0.000448566,126.835,126.835,170.408,15,0,0,0.176446,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_4",110014,"Parametric","",0.5,0.9,"V",0.670231,0.671767,0.67088,0.000504621,112.876,112.876,151.348,15,0,0,0.176446,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_21",110015,"Parametric","",0.2,0.4,"V",0.231941,0.243948,0.238022,0.00300828,4.21305,4.21305,17.948,15,0,0,0.176446,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_1",110016,"Parametric","",0.5,0.9,"V",0.670874,0.67241,0.67156,0.000490265,116.645,116.645,155.317,15,0,0,0.176446,***
"Continuity_Direct_Pos","cont_row_even_col_even_tap_tck_pad_i",110017,"Parametric","",0.5,0.9,"V",0.670951,0.67243,0.671611,0.000485488,117.827,117.827,156.81,15,0,0,0.176446,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_size_1",110018,"Parametric","",0.2,0.4,"V",0.234868,0.246475,0.239363,0.00305824,4.29035,4.29035,17.5087,15,0,0,0.176446,***
"Continuity_Direct_Pos","cont_row_even_col_even_tap_tdi_pad_i",110019,"Parametric","",0.5,0.9,"V",0.670635,0.672,0.671264,0.000439623,129.857,129.857,173.433,15,0,0,0.176446,***
"Continuity_Direct_Pos","cont_row_even_col_even_dft_scan_scan_out_pad_o_2",110020,"Parametric","",0.2,0.4,"V",0.233298,0.246502,0.238177,0.00312017,4.07852,4.07852,17.2878,15,0,0,0.176446,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_addr_valid",110021,"Parametric","",0.2,0.4,"V",0.234242,0.245849,0.238741,0.00298422,4.32728,4.32728,18.0124,15,0,0,0.176446,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_7",110022,"Parametric","",0.2,0.4,"V",0.232464,0.243902,0.238291,0.00319976,3.98895,3.98895,16.846,15,0,0,0.176446,***
