SW Bin,Desc,Site,Site%,Device#,Bin%,Good Bin,Reprobe Bin
"1580","PMBIST_Post_repair_Func_fail",1,66.7,2,66.7,1,0
"1113","Continuity_Mux_Pos",1,33.3,1,33.3,1,0
