Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cpk,Cpl,Cpu,Fail#,Alarm#,Time,TS Time
"Device_Power_Up","vdd_core",721101,"Parametric","",0.08,0.12,"V",0.0181679,0.0229539,0.0197374,0.00171591,-11.7066,-11.7066,19.477,19,0,1.12954,***
"supply_short_HT","supply_short_HT_vcs_pll",221102,"Parametric","",-1,1,"mA",0.104001,0.147479,0.127924,0.0109816,26.4708,34.2367,26.4708,0,0,0.184932,***
"supply_short_HT","supply_short_HT_vcs_pm_1",221103,"Parametric","",-1,1,"mA",0.147618,0.179241,0.157812,0.00896724,31.3061,43.0386,31.3061,0,0,0.184932,***
"supply_short_HT","supply_short_HT_vcs_pm_2",221104,"Parametric","",-1,1,"mA",0.129684,0.173166,0.15673,0.015096,18.6202,25.5417,18.6202,0,0,0.184932,***
"supply_short_HT","supply_short_HT_vcsio_pll",221107,"Parametric","",-1,2,"mA",0.020133,0.0319881,0.0263725,0.00356281,96.0266,96.0266,184.651,0,0,0.184932,***
"supply_short_HT","supply_short_HT_vcsio_ts",221108,"Parametric","",-1,1,"mA",0.027301,0.0431082,0.0327087,0.00399776,80.6529,86.1074,80.6529,0,0,0.184932,***
"supply_short_HT","supply_short_HT_vcsio_vs_1",221109,"Parametric","",-1,1,"mA",0.017123,0.0329306,0.0231548,0.00381074,85.4468,89.4976,85.4468,0,0,0.184932,***
"supply_short_HT","supply_short_HT_vcsio_vs_2",221110,"Parametric","",-1,1,"mA",0.0195898,0.035402,0.0289523,0.00421053,76.8745,81.4586,76.8745,0,0,0.184932,***
"supply_short_HT","supply_short_HT_vdd_io_clk",221105,"Parametric","",-1,1,"mA",0.0811042,0.11273,0.0962928,0.00846466,35.5874,43.1713,35.5874,0,0,0.184932,***
"supply_short_HT","supply_short_HT_vdd_pll",221106,"Parametric","",-1,1,"mA",0.0832176,0.11088,0.0988165,0.00998621,30.0809,36.6778,30.0809,0,0,0.184932,***
"supply_short_HT","supply_short_HT_vddio_io_clk",221111,"Parametric","",-1,1,"mA",0.00855237,0.0243618,0.016249,0.00335204,97.8261,101.058,97.8261,0,0,0.184932,***
"supply_short_HT","supply_short_HT_vddio_pll",221112,"Parametric","",-1,1,"mA",0.00179043,0.0175853,0.010727,0.00368596,89.4631,91.4033,89.4631,0,0,0.184932,***
"supply_short_HT","supply_short_HT_vddio_rx",221113,"Parametric","",-1,1.5,"mA",0.781719,1.09356,1.0117,0.0801955,2.02962,8.36166,2.02962,0,0,0.184932,***
"supply_short_HT","supply_short_HT_vddio_tx",221114,"Parametric","",-1,1.5,"mA",0.738413,0.975343,0.940011,0.0587104,3.17938,11.0146,3.17938,0,0,0.184932,***
"supply_short_HT","supply_short_HT_vdd_core",221101,"Parametric","",-1,7500,"mA",3389.07,4417.53,4034.67,379.822,3.04119,3.54172,3.04119,0,0,0.184932,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_size_0",110001,"Parametric","",0.2,0.9,"V",0.668625,0.669933,0.669119,0.000347162,221.684,450.432,221.684,0,0,0.177233,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_30",110002,"Parametric","",0.5,0.9,"V",0.668811,0.669948,0.669248,0.000320211,176.183,176.183,240.208,0,0,0.177233,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_13",110003,"Parametric","",0.5,0.9,"V",0.669319,0.670399,0.669735,0.000302836,186.828,186.828,253.454,0,0,0.177233,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_5",110004,"Parametric","",0.5,0.9,"V",0.670172,0.671253,0.670558,0.000297213,191.286,191.286,257.326,0,0,0.177233,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_size_1",110005,"Parametric","",0.5,0.9,"V",0.668697,0.669948,0.669158,0.000334368,168.635,168.635,230.128,0,0,0.177233,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_9",110006,"Parametric","",0.5,0.9,"V",0.669861,0.670886,0.670232,0.000299191,189.658,189.658,255.987,0,0,0.177233,***
"Continuity_Direct_Pos","cont_row_even_col_even_dft_scan_scan_out_pad_o_4",110007,"Parametric","",0.2,0.4,"V",0.235658,0.254106,0.238816,0.00414421,3.12214,3.12214,12.9646,0,0,0.177233,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_8",110008,"Parametric","",0.5,0.9,"V",0.669884,0.670852,0.670256,0.00027083,209.548,209.548,282.765,0,0,0.177233,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_4",110009,"Parametric","",0.5,0.9,"V",0.670526,0.671437,0.670808,0.00026337,216.183,216.183,290.076,0,0,0.177233,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_30",110010,"Parametric","",0.2,0.4,"V",0.23548,0.253766,0.23912,0.00410949,3.17315,3.17315,13.0495,0,0,0.177233,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_26",110011,"Parametric","",0.2,0.4,"V",0.233727,0.254112,0.238504,0.00439159,2.92257,2.92257,12.258,0,0,0.177233,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_18",110012,"Parametric","",0.5,0.9,"V",0.669323,0.670404,0.669763,0.000301658,187.589,187.589,254.413,0,0,0.177233,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_8",110013,"Parametric","",0.5,0.9,"V",0.67004,0.670951,0.670361,0.00026369,215.355,215.355,290.29,0,0,0.177233,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_4",110014,"Parametric","",0.5,0.9,"V",0.670302,0.671214,0.670629,0.000265212,214.456,214.456,288.287,0,0,0.177233,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_21",110015,"Parametric","",0.2,0.4,"V",0.234638,0.253714,0.238426,0.00430111,2.97802,2.97802,12.5219,0,0,0.177233,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_1",110016,"Parametric","",0.5,0.9,"V",0.670741,0.671652,0.670993,0.000261971,217.572,217.572,291.389,0,0,0.177233,***
"Continuity_Direct_Pos","cont_row_even_col_even_tap_tck_pad_i",110017,"Parametric","",0.5,0.9,"V",0.671122,0.671976,0.671389,0.00024682,231.463,231.463,308.742,0,0,0.177233,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_size_1",110018,"Parametric","",0.2,0.4,"V",0.236107,0.793577,0.269975,0.126872,0.183846,0.183846,0.341617,1,0,0.177233,***
"Continuity_Direct_Pos","cont_row_even_col_even_tap_tdi_pad_i",110019,"Parametric","",0.5,0.9,"V",0.671087,0.671998,0.671366,0.000233246,244.9,244.9,326.742,0,0,0.177233,***
"Continuity_Direct_Pos","cont_row_even_col_even_dft_scan_scan_out_pad_o_2",110020,"Parametric","",0.2,0.4,"V",0.234437,0.253799,0.238666,0.00422612,3.04978,3.04978,12.7251,0,0,0.177233,***
