Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cpk,Cpl,Cpu,Device#,Fail#,Alarm#,Time,TS Time
"Device_Power_Up","vdd_core",721101,"Parametric","",0.08,0.12,"V",0.0143661,0.0143661,0.0143661,0,***,***,***,1,1,0,1.44845,***
"supply_short_HT","supply_short_HT_vcs_pll",221102,"Parametric","",-1,1,"mA",0.11988,0.11988,0.11988,0,***,***,***,1,0,0,0.213959,***
"supply_short_HT","supply_short_HT_vcs_pm_1",221103,"Parametric","",-1,1,"mA",0.151445,0.151445,0.151445,0,***,***,***,1,0,0,0.213959,***
"supply_short_HT","supply_short_HT_vcs_pm_2",221104,"Parametric","",-1,1,"mA",0.169934,0.169934,0.169934,0,***,***,***,1,0,0,0.213959,***
"supply_short_HT","supply_short_HT_vcsio_pll",221107,"Parametric","",-1,2,"mA",0.014215,0.014215,0.014215,0,***,***,***,1,0,0,0.213959,***
"supply_short_HT","supply_short_HT_vcsio_ts",221108,"Parametric","",-1,1,"mA",0.0150533,0.0150533,0.0150533,0,***,***,***,1,0,0,0.213959,***
"supply_short_HT","supply_short_HT_vcsio_vs_1",221109,"Parametric","",-1,1,"mA",0.00770065,0.00770065,0.00770065,0,***,***,***,1,0,0,0.213959,***
"supply_short_HT","supply_short_HT_vcsio_vs_2",221110,"Parametric","",-1,1,"mA",0.0143348,0.0143348,0.0143348,0,***,***,***,1,0,0,0.213959,***
"supply_short_HT","supply_short_HT_vdd_io_clk",221105,"Parametric","",-1,1,"mA",0.0855417,0.0855417,0.0855417,0,***,***,***,1,0,0,0.213959,***
"supply_short_HT","supply_short_HT_vdd_pll",221106,"Parametric","",-1,1,"mA",0.0893637,0.0893637,0.0893637,0,***,***,***,1,0,0,0.213959,***
"supply_short_HT","supply_short_HT_vddio_io_clk",221111,"Parametric","",-1,1,"mA",0.0154296,0.0154296,0.0154296,0,***,***,***,1,0,0,0.213959,***
"supply_short_HT","supply_short_HT_vddio_pll",221112,"Parametric","",-1,1,"mA",-0.00276301,-0.00276301,-0.00276301,0,***,***,***,1,0,0,0.213959,***
"supply_short_HT","supply_short_HT_vddio_rx",221113,"Parametric","",-1,2,"mA",0.531918,0.531918,0.531918,0,***,***,***,1,0,0,0.213959,***
"supply_short_HT","supply_short_HT_vddio_tx",221114,"Parametric","",-1,2,"mA",0.496586,0.496586,0.496586,0,***,***,***,1,0,0,0.213959,***
"supply_short_HT","supply_short_HT_vdd_core",221101,"Parametric","",-1,7500,"mA",5501.88,5501.88,5501.88,0,***,***,***,1,0,0,0.213959,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_size_0",110001,"Parametric","",0.2,0.9,"V",0.67135,0.67135,0.67135,0,***,***,***,1,0,0,0.360249,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_30",110002,"Parametric","",0.5,0.9,"V",0.671008,0.671008,0.671008,0,***,***,***,1,0,0,0.360249,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_13",110003,"Parametric","",0.5,0.9,"V",0.671772,0.671772,0.671772,0,***,***,***,1,0,0,0.360249,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_5",110004,"Parametric","",0.5,0.9,"V",0.672311,0.672311,0.672311,0,***,***,***,1,0,0,0.360249,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_size_1",110005,"Parametric","",0.5,0.9,"V",0.671179,0.671179,0.671179,0,***,***,***,1,0,0,0.360249,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_9",110006,"Parametric","",0.5,0.9,"V",0.671788,0.671788,0.671788,0,***,***,***,1,0,0,0.360249,***
"Continuity_Direct_Pos","cont_row_even_col_even_dft_scan_scan_out_pad_o_4",110007,"Parametric","",0.2,0.4,"V",0.248859,0.248859,0.248859,0,***,***,***,1,0,0,0.360249,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_8",110008,"Parametric","",0.5,0.9,"V",0.67199,0.67199,0.67199,0,***,***,***,1,0,0,0.360249,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_4",110009,"Parametric","",0.5,0.9,"V",0.672601,0.672601,0.672601,0,***,***,***,1,0,0,0.360249,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_30",110010,"Parametric","",0.2,0.4,"V",0.246634,0.246634,0.246634,0,***,***,***,1,0,0,0.360249,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_26",110011,"Parametric","",0.2,0.4,"V",0.248563,0.248563,0.248563,0,***,***,***,1,0,0,0.360249,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_18",110012,"Parametric","",0.5,0.9,"V",0.67135,0.67135,0.67135,0,***,***,***,1,0,0,0.360249,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_8",110013,"Parametric","",0.5,0.9,"V",0.672047,0.672047,0.672047,0,***,***,***,1,0,0,0.360249,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_4",110014,"Parametric","",0.5,0.9,"V",0.672336,0.672336,0.672336,0,***,***,***,1,0,0,0.360249,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_21",110015,"Parametric","",0.2,0.4,"V",0.247362,0.247362,0.247362,0,***,***,***,1,0,0,0.360249,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_1",110016,"Parametric","",0.5,0.9,"V",0.672923,0.672923,0.672923,0,***,***,***,1,0,0,0.360249,***
"Continuity_Direct_Pos","cont_row_even_col_even_tap_tck_pad_i",110017,"Parametric","",0.5,0.9,"V",0.673056,0.673056,0.673056,0,***,***,***,1,0,0,0.360249,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_size_1",110018,"Parametric","",0.2,0.4,"V",0.25023,0.25023,0.25023,0,***,***,***,1,0,0,0.360249,***
"Continuity_Direct_Pos","cont_row_even_col_even_tap_tdi_pad_i",110019,"Parametric","",0.5,0.9,"V",0.672739,0.672739,0.672739,0,***,***,***,1,0,0,0.360249,***
