Test Suite,Test,Test#,Pattern,Wafer,Site,Pin,Device,Device ID,Value,Unit,P/F,Time,TS Time,Print To Data Log
"Device_Power_Up","vdd_core",721101,"",1,1,"vdd_core",1,"9759557",0.0143661,"V","F",1.44845,***,"061324001"
"supply_short_HT","supply_short_HT_vcs_pll",221102,"",1,1,"vcs_pll",1,"9759557",0.11988,"mA","P",0.213959,***,""
"supply_short_HT","supply_short_HT_vcs_pm_1",221103,"",1,1,"vcs_pm_1",1,"9759557",0.151445,"mA","P",0.213959,***,""
"supply_short_HT","supply_short_HT_vcs_pm_2",221104,"",1,1,"vcs_pm_2",1,"9759557",0.169934,"mA","P",0.213959,***,""
"supply_short_HT","supply_short_HT_vcsio_pll",221107,"",1,1,"vcsio_pll",1,"9759557",0.014215,"mA","P",0.213959,***,""
"supply_short_HT","supply_short_HT_vcsio_ts",221108,"",1,1,"vcsio_ts",1,"9759557",0.0150533,"mA","P",0.213959,***,""
"supply_short_HT","supply_short_HT_vcsio_vs_1",221109,"",1,1,"vcsio_vs_1",1,"9759557",0.00770065,"mA","P",0.213959,***,""
"supply_short_HT","supply_short_HT_vcsio_vs_2",221110,"",1,1,"vcsio_vs_2",1,"9759557",0.0143348,"mA","P",0.213959,***,""
"supply_short_HT","supply_short_HT_vdd_io_clk",221105,"",1,1,"vdd_io_clk",1,"9759557",0.0855417,"mA","P",0.213959,***,""
"supply_short_HT","supply_short_HT_vdd_pll",221106,"",1,1,"vdd_pll",1,"9759557",0.0893637,"mA","P",0.213959,***,""
"supply_short_HT","supply_short_HT_vddio_io_clk",221111,"",1,1,"vddio_io_clk",1,"9759557",0.0154296,"mA","P",0.213959,***,""
"supply_short_HT","supply_short_HT_vddio_pll",221112,"",1,1,"vddio_pll",1,"9759557",-0.00276301,"mA","P",0.213959,***,""
"supply_short_HT","supply_short_HT_vddio_rx",221113,"",1,1,"vddio_rx",1,"9759557",0.531918,"mA","P",0.213959,***,""
"supply_short_HT","supply_short_HT_vddio_tx",221114,"",1,1,"vddio_tx",1,"9759557",0.496586,"mA","P",0.213959,***,""
"supply_short_HT","supply_short_HT_vdd_core",221101,"",1,1,"vdd_core",1,"9759557",5501.88,"mA","P",0.213959,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_size_0",110001,"",1,1,"io_req_pad_size_0",1,"9759557",0.67135,"V","P",0.360249,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_30",110002,"",1,1,"io_req_pad_data_30",1,"9759557",0.671008,"V","P",0.360249,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_13",110003,"",1,1,"io_req_pad_data_13",1,"9759557",0.671772,"V","P",0.360249,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_5",110004,"",1,1,"io_req_pad_addr_5",1,"9759557",0.672311,"V","P",0.360249,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_size_1",110005,"",1,1,"io_req_pad_size_1",1,"9759557",0.671179,"V","P",0.360249,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_9",110006,"",1,1,"io_req_pad_addr_9",1,"9759557",0.671788,"V","P",0.360249,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_dft_scan_scan_out_pad_o_4",110007,"",1,1,"dft_scan_scan_out_pad_o_4",1,"9759557",0.248859,"V","P",0.360249,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_8",110008,"",1,1,"io_req_pad_data_8",1,"9759557",0.67199,"V","P",0.360249,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_4",110009,"",1,1,"io_req_pad_data_4",1,"9759557",0.672601,"V","P",0.360249,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_30",110010,"",1,1,"io_rsp_pad_data_30",1,"9759557",0.246634,"V","P",0.360249,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_26",110011,"",1,1,"io_rsp_pad_data_26",1,"9759557",0.248563,"V","P",0.360249,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_18",110012,"",1,1,"io_req_pad_data_18",1,"9759557",0.67135,"V","P",0.360249,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_8",110013,"",1,1,"io_req_pad_addr_8",1,"9759557",0.672047,"V","P",0.360249,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_4",110014,"",1,1,"io_req_pad_addr_4",1,"9759557",0.672336,"V","P",0.360249,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_21",110015,"",1,1,"io_rsp_pad_data_21",1,"9759557",0.247362,"V","P",0.360249,***,""
