Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cpk,Cpl,Cpu,Fail#,Alarm#,Time,TS Time
"Device_Power_Up","vdd_core",721101,"Parametric","",0.08,0.12,"V",0.099776,0.0998987,0.0998657,5.5511e-05,119.29,119.29,120.903,0,0,1.09682,***
"supply_short","supply_short_vcs_pll",211002,"Parametric","",-1,1,"mA",0.00913934,0.020997,0.0164364,0.00382272,85.7647,88.6312,85.7647,0,0,0.184527,***
"supply_short","supply_short_vcs_pm_1",211003,"Parametric","",-1,1,"mA",0.00926662,0.0250782,0.0176285,0.00408155,80.2286,83.1079,80.2286,0,0,0.184527,***
"supply_short","supply_short_vcs_pm_2",211004,"Parametric","",-1,1,"mA",0.00714599,0.0229574,0.0148997,0.00378827,86.6798,89.3019,86.6798,0,0,0.184527,***
"supply_short","supply_short_vcsio_pll",211007,"Parametric","",-1,1,"mA",-0.00752886,0.00827791,0.00174242,0.00446276,74.562,74.8223,74.562,0,0,0.184527,***
"supply_short","supply_short_vcsio_ts",211008,"Parametric","",-1,1,"mA",0.00359017,0.0154456,0.00997385,0.00354817,93.0082,94.8822,93.0082,0,0,0.184527,***
"supply_short","supply_short_vcsio_vs_1",211009,"Parametric","",-1,1,"mA",-0.00263665,0.013171,0.00526719,0.00432911,76.5925,77.4036,76.5925,0,0,0.184527,***
"supply_short","supply_short_vcsio_vs_2",211010,"Parametric","",-1,1,"mA",-0.000175588,0.0156367,0.00377748,0.00433037,76.6849,77.2665,76.6849,0,0,0.184527,***
"supply_short","supply_short_vdd_io_clk",211005,"Parametric","",-1,1,"mA",0.0059932,0.0178528,0.011923,0.0032116,102.553,105.028,102.553,0,0,0.184527,***
"supply_short","supply_short_vdd_pll",211006,"Parametric","",-1,1,"mA",0.00813469,0.0199899,0.0128464,0.00296126,111.118,114.011,111.118,0,0,0.184527,***
"supply_short","supply_short_vddio_io_clk",211011,"Parametric","",-1,1,"mA",-0.00330466,0.0164571,0.00703224,0.00488263,67.7891,68.7493,67.7891,0,0,0.184527,***
"supply_short","supply_short_vddio_pll",211012,"Parametric","",-1,1,"mA",-0.006107,0.00573914,-0.000639549,0.00336488,98.999,98.999,99.1257,0,0,0.184527,***
"supply_short","supply_short_vddio_rx",211013,"Parametric","",-1,1,"mA",0.0435732,0.079099,0.0613361,0.00922353,33.9228,38.3561,33.9228,0,0,0.184527,***
"supply_short","supply_short_vddio_tx",211014,"Parametric","",-1,1,"mA",0.0276261,0.106602,0.0747082,0.0250225,12.3261,14.3166,12.3261,0,0,0.184527,***
"supply_short","supply_short_vdd_core",211001,"Parametric","",-0.1,1200,"mA",286.155,449.916,391.687,41.076,3.17937,3.17937,6.55949,0,0,0.184527,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_size_0",110001,"Parametric","",0.2,0.9,"V",0.763698,0.767055,0.764915,0.000828276,54.3641,227.346,54.3641,0,0,3.17837,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_30",110002,"Parametric","",0.5,0.9,"V",0.763658,0.767186,0.764844,0.000846789,53.2032,104.254,53.2032,0,0,3.17837,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_13",110003,"Parametric","",0.5,0.9,"V",0.763475,0.767116,0.764703,0.000880659,51.2107,100.191,51.2107,0,0,3.17837,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_5",110004,"Parametric","",0.5,0.9,"V",0.763646,0.767287,0.764792,0.000855541,52.6792,103.168,52.6792,0,0,3.17837,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_size_1",110005,"Parametric","",0.5,0.9,"V",0.763601,0.767129,0.764919,0.000861046,52.2934,102.557,52.2934,0,0,3.17837,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_9",110006,"Parametric","",0.5,0.9,"V",0.763654,0.767412,0.764788,0.00087336,51.6059,101.061,51.6059,0,0,3.17837,***
"Continuity_Direct_Pos","cont_row_even_col_even_dft_scan_scan_out_pad_o_4",110007,"Parametric","",0.2,0.4,"V",0.274491,0.298463,0.285649,0.00873002,3.27028,3.27028,4.3662,0,0,3.17837,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_8",110008,"Parametric","",0.5,0.9,"V",0.763583,0.767342,0.764779,0.000867589,51.9529,101.73,51.9529,0,0,3.17837,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_4",110009,"Parametric","",0.5,0.9,"V",0.763828,0.767416,0.764908,0.000844019,53.3527,104.622,53.3527,0,0,3.17837,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_30",110010,"Parametric","",0.2,0.4,"V",0.273932,0.298257,0.285738,0.00887417,3.22049,3.22049,4.29195,0,0,3.17837,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_26",110011,"Parametric","",0.2,0.4,"V",0.273301,0.298583,0.285763,0.00863503,3.31065,3.31065,4.40984,0,0,3.17837,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_18",110012,"Parametric","",0.5,0.9,"V",0.763601,0.767357,0.764796,0.000871545,51.7104,101.275,51.7104,0,0,3.17837,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_8",110013,"Parametric","",0.5,0.9,"V",0.763679,0.767438,0.764836,0.000888661,50.6995,99.3389,50.6995,0,0,3.17837,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_4",110014,"Parametric","",0.5,0.9,"V",0.76367,0.767145,0.764809,0.000833035,54.0957,105.961,54.0957,0,0,3.17837,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_21",110015,"Parametric","",0.2,0.4,"V",0.274554,0.297615,0.285471,0.00837509,3.40181,3.40181,4.5583,0,0,3.17837,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_1",110016,"Parametric","",0.5,0.9,"V",0.763334,0.767093,0.764534,0.000890525,50.7063,99.0182,50.7063,0,0,3.17837,***
"Continuity_Direct_Pos","cont_row_even_col_even_tap_tck_pad_i",110017,"Parametric","",0.5,0.9,"V",0.763565,0.767438,0.764777,0.000894017,50.4179,98.7217,50.4179,0,0,3.17837,***
