Test Suite,Test,Test#,Pattern,Wafer,Site,Pin,Device,Device ID,Value,Unit,P/F,Time,TS Time,Print To Data Log
"Device_Power_Up","vdd_core",721101,"",0,1,"vdd_core",1,"8203695",0.0997767,"V","P",1.44787,***,"061324001"
"supply_short","supply_short_vcs_pll",211002,"",0,1,"vcs_pll",1,"8203695",0.0125536,"mA","P",0.312827,***,""
"supply_short","supply_short_vcs_pm_1",211003,"",0,1,"vcs_pm_1",1,"8203695",0.0296024,"mA","P",0.312827,***,""
"supply_short","supply_short_vcs_pm_2",211004,"",0,1,"vcs_pm_2",1,"8203695",0.0229252,"mA","P",0.312827,***,""
"supply_short","supply_short_vcsio_pll",211007,"",0,1,"vcsio_pll",1,"8203695",0.00484304,"mA","P",0.312827,***,""
"supply_short","supply_short_vcsio_ts",211008,"",0,1,"vcsio_ts",1,"8203695",0.00857382,"mA","P",0.312827,***,""
"supply_short","supply_short_vcsio_vs_1",211009,"",0,1,"vcsio_vs_1",1,"8203695",-0.00547412,"mA","P",0.312827,***,""
"supply_short","supply_short_vcsio_vs_2",211010,"",0,1,"vcsio_vs_2",1,"8203695",0.0100627,"mA","P",0.312827,***,""
"supply_short","supply_short_vdd_io_clk",211005,"",0,1,"vdd_io_clk",1,"8203695",0.0203683,"mA","P",0.312827,***,""
"supply_short","supply_short_vdd_pll",211006,"",0,1,"vdd_pll",1,"8203695",0.0120565,"mA","P",0.312827,***,""
"supply_short","supply_short_vddio_io_clk",211011,"",0,1,"vddio_io_clk",1,"8203695",0.00854062,"mA","P",0.312827,***,""
"supply_short","supply_short_vddio_pll",211012,"",0,1,"vddio_pll",1,"8203695",-0.00847595,"mA","P",0.312827,***,""
"supply_short","supply_short_vddio_rx",211013,"",0,1,"vddio_rx",1,"8203695",0.0775906,"mA","P",0.312827,***,""
"supply_short","supply_short_vddio_tx",211014,"",0,1,"vddio_tx",1,"8203695",0.0736026,"mA","P",0.312827,***,""
"supply_short","supply_short_vdd_core",211001,"",0,1,"vdd_core",1,"8203695",852.65,"mA","P",0.312827,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_size_0",110001,"",0,1,"io_req_pad_size_0",1,"8203695",0.761362,"V","P",0.443858,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_30",110002,"",0,1,"io_req_pad_data_30",1,"8203695",0.761152,"V","P",0.443858,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_13",110003,"",0,1,"io_req_pad_data_13",1,"8203695",0.760969,"V","P",0.443858,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_5",110004,"",0,1,"io_req_pad_addr_5",1,"8203695",0.760855,"V","P",0.443858,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_size_1",110005,"",0,1,"io_req_pad_size_1",1,"8203695",0.761419,"V","P",0.443858,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_9",110006,"",0,1,"io_req_pad_addr_9",1,"8203695",0.760821,"V","P",0.443858,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_dft_scan_scan_out_pad_o_4",110007,"",0,1,"dft_scan_scan_out_pad_o_4",1,"8203695",0.287976,"V","P",0.443858,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_8",110008,"",0,1,"io_req_pad_data_8",1,"8203695",0.760903,"V","P",0.443858,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_4",110009,"",0,1,"io_req_pad_data_4",1,"8203695",0.76096,"V","P",0.443858,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_30",110010,"",0,1,"io_rsp_pad_data_30",1,"8203695",0.290506,"V","P",0.443858,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_26",110011,"",0,1,"io_rsp_pad_data_26",1,"8203695",0.287818,"V","P",0.443858,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_18",110012,"",0,1,"io_req_pad_data_18",1,"8203695",0.761038,"V","P",0.443858,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_8",110013,"",0,1,"io_req_pad_addr_8",1,"8203695",0.761113,"V","P",0.443858,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_4",110014,"",0,1,"io_req_pad_addr_4",1,"8203695",0.760893,"V","P",0.443858,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_21",110015,"",0,1,"io_rsp_pad_data_21",1,"8203695",0.286736,"V","P",0.443858,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_1",110016,"",0,1,"io_req_pad_data_1",1,"8203695",0.760427,"V","P",0.443858,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_tap_tck_pad_i",110017,"",0,1,"tap_tck_pad_i",1,"8203695",0.760658,"V","P",0.443858,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_size_1",110018,"",0,1,"io_rsp_pad_size_1",1,"8203695",0.290962,"V","P",0.443858,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_tap_tdi_pad_i",110019,"",0,1,"tap_tdi_pad_i",1,"8203695",0.760593,"V","P",0.443858,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_dft_scan_scan_out_pad_o_2",110020,"",0,1,"dft_scan_scan_out_pad_o_2",1,"8203695",0.287503,"V","P",0.443858,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_addr_valid",110021,"",0,1,"io_rsp_pad_addr_valid",1,"8203695",0.289601,"V","P",0.443858,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_7",110022,"",0,1,"io_rsp_pad_data_7",1,"8203695",0.287577,"V","P",0.443858,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_2",110023,"",0,1,"io_req_pad_addr_2",1,"8203695",0.760701,"V","P",0.443858,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_15",110024,"",0,1,"io_req_pad_addr_15",1,"8203695",0.760826,"V","P",0.443858,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_pmon_d_clk0_pad_o",110025,"",0,1,"pmon_d_clk0_pad_o",1,"8203695",0.287904,"V","P",0.443858,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_18",110026,"",0,1,"io_rsp_pad_data_18",1,"8203695",0.288,"V","P",0.443858,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_dft_scan_scan_out_pad_o_8",110027,"",0,1,"dft_scan_scan_out_pad_o_8",1,"8203695",0.287231,"V","P",0.443858,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_14",110028,"",0,1,"io_rsp_pad_data_14",1,"8203695",0.289525,"V","P",0.443858,***,""
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_20",110029,"",0,1,"io_req_pad_data_20",1,"8203695",0.760975,"V","P",0.443858,***,""
