Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cpk,Cpl,Cpu,Fail#,Alarm#,Time,TS Time
"Device_Power_Up","vdd_core",721101,"Parametric","",0.08,0.12,"V",0.0996368,0.0997595,0.0996573,5.00996e-05,130.788,130.788,135.349,0,0,1.01006,***
"supply_short","supply_short_vcs_pll",211002,"Parametric","",-1,1,"mA",0.0107301,0.0225882,0.0166592,0.00414561,79.0669,81.7459,79.0669,0,0,0.18405,***
"supply_short","supply_short_vcs_pm_1",211003,"Parametric","",-1,1,"mA",0.0178154,0.029674,0.0257212,0.00433015,74.9996,78.9596,74.9996,0,0,0.18405,***
"supply_short","supply_short_vcs_pm_2",211004,"Parametric","",-1,1,"mA",0.0190386,0.0308969,0.0229914,0.0049999,65.1353,68.2008,65.1353,0,0,0.18405,***
"supply_short","supply_short_vcsio_pll",211007,"Parametric","",-1,1,"mA",-0.00307712,0.00877761,0.00416744,0.00461957,71.8561,72.4575,71.8561,0,0,0.18405,***
"supply_short","supply_short_vcsio_ts",211008,"Parametric","",-1,1,"mA",0.00158117,0.013437,0.00685041,0.00408153,81.1092,82.2281,81.1092,0,0,0.18405,***
"supply_short","supply_short_vcsio_vs_1",211009,"Parametric","",-1,1,"mA",-0.00268798,0.009168,0.00258135,0.0040816,81.4565,81.8781,81.4565,0,0,0.18405,***
"supply_short","supply_short_vcsio_vs_2",211010,"Parametric","",-1,1,"mA",-0.00212176,0.0136899,0.00644287,0.00581852,56.9192,57.6574,56.9192,0,0,0.18405,***
"supply_short","supply_short_vdd_io_clk",211005,"Parametric","",-1,1,"mA",0.011372,0.0192784,0.0140074,0.0032278,101.823,104.716,101.823,0,0,0.18405,***
"supply_short","supply_short_vdd_pll",211006,"Parametric","",-1,1,"mA",0.0111126,0.0229673,0.0157227,0.00461957,71.0223,73.2913,71.0223,0,0,0.18405,***
"supply_short","supply_short_vddio_io_clk",211011,"Parametric","",-1,1,"mA",0.00402056,0.0198296,0.0125838,0.00525318,62.6551,64.2521,62.6551,0,0,0.18405,***
"supply_short","supply_short_vddio_pll",211012,"Parametric","",-1,1,"mA",-0.00268086,0.00126792,-4.83427e-05,0.00203914,163.46,163.46,163.476,0,0,0.18405,***
"supply_short","supply_short_vddio_rx",211013,"Parametric","",-1,1,"mA",0.076496,0.123861,0.0955737,0.01719,17.5379,21.2445,17.5379,0,0,0.18405,***
"supply_short","supply_short_vddio_tx",211014,"Parametric","",-1,1,"mA",0.103582,0.14307,0.129908,0.0203917,14.223,18.47,14.223,0,0,0.18405,***
"supply_short","supply_short_vdd_core",211001,"Parametric","",-0.1,1200,"mA",368.948,546.088,448.413,64.0508,2.33415,2.33415,3.91141,0,0,0.18405,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_size_0",110001,"Parametric","",0.2,0.9,"V",0.761117,0.76254,0.761942,0.000523786,87.859,357.616,87.859,0,0,0.172848,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_30",110002,"Parametric","",0.5,0.9,"V",0.760605,0.762426,0.761771,0.000643519,71.6004,135.594,71.6004,0,0,0.172848,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_13",110003,"Parametric","",0.5,0.9,"V",0.758767,0.762067,0.761308,0.00127513,36.2557,68.3092,36.2557,0,0,0.172848,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_5",110004,"Parametric","",0.5,0.9,"V",0.757083,0.76226,0.761046,0.00197314,23.4742,44.0999,23.4742,0,0,0.172848,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_size_1",110005,"Parametric","",0.5,0.9,"V",0.761248,0.762557,0.762016,0.000496973,92.5493,175.741,92.5493,0,0,0.172848,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_9",110006,"Parametric","",0.5,0.9,"V",0.757842,0.762227,0.761183,0.00166757,27.7483,52.2083,27.7483,0,0,0.172848,***
"Continuity_Direct_Pos","cont_row_even_col_even_dft_scan_scan_out_pad_o_4",110007,"Parametric","",0.2,0.4,"V",0.272092,0.286327,0.278621,0.00537135,4.87905,4.87905,7.53249,0,0,0.172848,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_8",110008,"Parametric","",0.5,0.9,"V",0.757884,0.762326,0.761235,0.00167621,27.595,51.9495,27.595,0,0,0.172848,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_4",110009,"Parametric","",0.5,0.9,"V",0.7572,0.762269,0.761121,0.00194351,23.8193,44.7851,23.8193,0,0,0.172848,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_30",110010,"Parametric","",0.2,0.4,"V",0.273425,0.288806,0.279729,0.00594782,4.46826,4.46826,6.74032,0,0,0.172848,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_26",110011,"Parametric","",0.2,0.4,"V",0.274041,0.286795,0.279127,0.00513473,5.13674,5.13674,7.84674,0,0,0.172848,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_18",110012,"Parametric","",0.5,0.9,"V",0.759598,0.762329,0.761599,0.00102568,44.9787,85.0166,44.9787,0,0,0.172848,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_8",110013,"Parametric","",0.5,0.9,"V",0.75798,0.762423,0.761369,0.00168885,27.3619,51.5871,27.3619,0,0,0.172848,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_addr_4",110014,"Parametric","",0.5,0.9,"V",0.757133,0.762146,0.760978,0.00191207,24.2358,45.4965,24.2358,0,0,0.172848,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_data_21",110015,"Parametric","",0.2,0.4,"V",0.27375,0.28696,0.279491,0.00472318,5.61,5.61,8.50477,0,0,0.172848,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_data_1",110016,"Parametric","",0.5,0.9,"V",0.75631,0.761833,0.760628,0.00213815,21.7278,40.6313,21.7278,0,0,0.172848,***
"Continuity_Direct_Pos","cont_row_even_col_even_tap_tck_pad_i",110017,"Parametric","",0.5,0.9,"V",0.756346,0.762213,0.760874,0.00224531,20.6543,38.7288,20.6543,0,0,0.172848,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_rsp_pad_size_1",110018,"Parametric","",0.2,0.4,"V",0.274894,0.289534,0.28023,0.00584167,4.578,4.578,6.83426,0,0,0.172848,***
"Continuity_Direct_Pos","cont_row_even_col_even_tap_tdi_pad_i",110019,"Parametric","",0.5,0.9,"V",0.756037,0.761789,0.760546,0.00223179,20.8285,38.9143,20.8285,0,0,0.172848,***
"Continuity_Direct_Pos","cont_row_even_col_even_dft_scan_scan_out_pad_o_2",110020,"Parametric","",0.2,0.4,"V",0.272585,0.287904,0.278982,0.0053387,4.93142,4.93142,7.55603,0,0,0.172848,***
