Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cpk,Cpl,Cpu,Fail#,Alarm#,Time,TS Time
"Device_Power_Up","vdd_core",721101,"Parametric","",0.08,0.12,"V",0.099776,0.0998987,0.0998426,6.20259e-05,106.636,106.636,108.328,0,0,0.961932,***
"supply_short","supply_short_vcs_pll",211002,"Parametric","",-1,1,"mA",0.0130919,0.0328546,0.0217875,0.00415654,78.4477,81.9422,78.4477,0,0,0.185022,***
"supply_short","supply_short_vcs_pm_1",211003,"Parametric","",-1,1,"mA",0.013171,0.0289787,0.0203974,0.00454504,71.8442,74.836,71.8442,0,0,0.185022,***
"supply_short","supply_short_vcs_pm_2",211004,"Parametric","",-1,1,"mA",0.0150517,0.034816,0.0212633,0.00421021,77.4891,80.856,77.4891,0,0,0.185022,***
"supply_short","supply_short_vcsio_pll",211007,"Parametric","",-1,1,"mA",-0.00752886,0.00827791,0.00364878,0.00389146,85.3451,85.9702,85.3451,0,0,0.185022,***
"supply_short","supply_short_vcsio_ts",211008,"Parametric","",-1,1,"mA",0.00359017,0.0154456,0.00934851,0.00387467,85.2246,86.8331,85.2246,0,0,0.185022,***
"supply_short","supply_short_vcsio_vs_1",211009,"Parametric","",-1,1,"mA",0.00136082,0.0171724,0.0094925,0.00370602,89.0899,90.7975,89.0899,0,0,0.185022,***
"supply_short","supply_short_vcsio_vs_2",211010,"Parametric","",-1,1,"mA",-0.00412866,0.0156367,0.00547165,0.00462652,71.6541,72.4426,71.6541,0,0,0.185022,***
"supply_short","supply_short_vdd_io_clk",211005,"Parametric","",-1,1,"mA",0.0059932,0.0257592,0.015368,0.00460677,71.2452,73.4692,71.2452,0,0,0.185022,***
"supply_short","supply_short_vdd_pll",211006,"Parametric","",-1,1,"mA",0.00418296,0.0239416,0.0153607,0.00444261,73.8785,76.1835,73.8785,0,0,0.185022,***
"supply_short","supply_short_vddio_io_clk",211011,"Parametric","",-1,1,"mA",-0.00330466,0.0164571,0.0077619,0.00415632,79.5766,80.8216,79.5766,0,0,0.185022,***
"supply_short","supply_short_vddio_pll",211012,"Parametric","",-1,1,"mA",-0.006107,0.00968786,0.000436584,0.00394207,84.521,84.5948,84.521,0,0,0.185022,***
"supply_short","supply_short_vddio_rx",211013,"Parametric","",-1,1,"mA",0.0317313,0.0672571,0.0502273,0.00946634,33.4438,36.9811,33.4438,0,0,0.185022,***
"supply_short","supply_short_vddio_tx",211014,"Parametric","",-1,1,"mA",0.0276261,0.146091,0.0772684,0.0241204,12.7517,14.8874,12.7517,0,0,0.185022,***
"supply_short","supply_short_vdd_core",211001,"Parametric","",-0.1,1200,"mA",518.033,616.776,570.367,26.8979,7.06954,7.06954,7.80275,0,0,0.185022,***
"Continuity_Direct_Pos","cont_row_even_col_even_io_req_pad_size_0",110001,"Parametric","",0.5,0.9,"V",0.751891,0.753369,0.752479,0.000379832,129.462,221.57,129.462,0,0,0.236372,***
